course_id,prereq_id
PHYA427,PHYA227
PHYS114,MATH129P
PHYS114,MATH130
PHYS114,MATH231
PHYS115,114
PHYS115,118
PHYS118,MATH231
PHYS119,PHYS118
PHYS119,PHYS118H
PHYS128,PHYS128L
PHYS211,MATH233
PHYS211,MATH115
PHYS211,MATH119
PHYS281L,119
PHYS311,PHYS331
PHYS311,PHYS119
PHYS331,114
PHYS331,118
PHYS332,PHYS331
PHYS351,115
PHYS351,119
PHYS351,MATH383
PHYS351,PHYS331
PHYS352,PHYS351
PHYS354,MATH231
PHYS395,PHYS281L
PHYS405,PHYS118
PHYS405,PHYS119
PHYS410,119
PHYS412,PHYS281L
PHYS412,PHYS311
PHYS412,PHYS332
PHYS421,MATH383
PHYS421,MATH347
PHYS421,PHYS331
PHYS421,PHYS119
PHYS422,MATH383
PHYS422,PHYS201
PHYS422,PHYS211
PHYS422,PHYS311
PHYS422,PHYS401
PHYS441,MATH233
PHYS441,MATH119
PHYS447,MATH232
PHYS447,MATH118
PHYS461,119
PHYS471,119
PHYS472,CHEM482
PHYS472,CHEM119
PHYS481L,PHYS281L
PHYS481L,PHYS351
PHYS481L,PHYS352
PHYS491L,APPL470
PHYS491L,PHYS351
PHYS492L,APPL491L
PHYS492L,PHYS491L
PHYS515,PHYS311
PHYS515,PHYS412
PHYS521,PHYS421
PHYS529,PHYS421
PHYS529,CHEM486
PHYS543,PHYS421
PHYS545,PHYS412
PHYS545,PHYS421
PHYS573,PHYS421
PHYS581,BIOL101L
PHYS581,BIOL202
PHYS581,BIOL271
PHYS581,PHYS131
PHYS581,131L
PHYS581,281L
PHYS581,201
PHYS581,401
PHYS581,211
PHYS581,311
PHYS581,351
PHYS582,BIOL101L
PHYS582,BIOL202
PHYS582,BIOL271
PHYS582,PHYS131
PHYS582,131L
PHYS582,281L
PHYS582,201
PHYS582,401
PHYS582,211
PHYS582,311
PHYS582,351
PHYS585,MATH233
PHYS585,PHYS118
PHYS586,PHYS119
PHYS594,MATH383
PHYS631,PHYS281L
PHYS631,PHYS332
PHYS633,MATH528
PHYS633,MATH529
PHYS633,PHYS631
PHYS633,PHYS632
PHYS660,PHYS401
PHYS671L,PHYS401
PHYS671L,PHYS412
PHYS672L,PHYS401
PHYS672L,PHYS412
PHYS692H,PHYS691H
PHYS711,PHYS631
PHYS711,PHYS632
PHYS721,PHYS421
PHYS722,PHYS421
PHYS741,PHYS701
PHYS741,PHYS721
PHYS771L,PHYS401
PHYS771L,PHYS412
PHYS772L,PHYS401
PHYS772L,PHYS412
PHYS821,PHYS722
PHYS822,PHYS722
PHYS823,PHYS722
PHYS829,CHEM781
PHYS829,PHYS721
PHYS831,PHYS701
PHYS831,PHYS711
PHYS831,PHYS712
PHYS832,PHYS831
PHYS861,PHYS543
PHYS861,PHYS721
PHYS862,PHYS543
PHYS862,PHYS721
PHYS871,PHYS421
PHYS872,PHYS871
PHYS873,PHYS722
PHYI395,BIOL101
PHYI395,101L
PHYI395,CHEM101
PHYI395,101L
PLSH402,PLSH401
PLSH403,PLSH402
PLSH404,PLSH403
PLSH405,PLSH404
PLSH406,PLSH405
POLI350,POLI150
POLI381,POLI281
POLI404,POLI100
POLI406,POLI100
POLI429,POLI130
POLI442,ECON101
POLI442,POLI150
POLI443,POLI150
POLI458,POLI150
POLI488,POLI287
POLI488,POLI288
POLI698,PHIL384
POLI715,POLI711
POLI720,POLI700
POLI720,POLI745
POLI720,PUBA723
POLI724,POLI700
POLI725,PUBA719
POLI757,ECON460
POLI757,ECON465
POLI786,POLI784
POLI787,POLI783
POLI787,POLI784
POLI791,POLI789
POLI846,MEJO446
POLI880,POLI780
POLI880,POLI783
POLI883,POLI784
POLI884,POLI783
POLI884,POLI784
POLI884,POLI787
POLI888,POLI788
PORT102,PORT101
PORT203,PORT102
PORT203,PORT111
PORT203,PORT401
PORT204,PORT203
PORT212,PORT102
PORT212,PORT111
PORT212,PORT401
PORT310,PORT204
PORT310,PORT402
PORT323,PORT204
PORT323,PORT402
PORT351,PORT310
PORT351,PORT388
PORT352,PORT351
PORT354,PORT323
PORT354,PORT385
PORT355,PORT354
PORT395,PORT310
PORT395,PORT323
PORT402,PORT102
PORT402,PORT111
PORT402,PORT401
PORT408,PORT204
PORT408,PORT402
PORT420,PORT204
PORT420,PORT402
PORT501,PORT204
PORT501,PORT402
PORT520,PORT204
PORT520,PORT402
PORT520,PORT310
PORT520,PORT323
PORT526,PORT402
PORT535,PORT402
PORT540,PORT204
PORT540,PORT402
PSYC210,PSYC101
PSYC220,PSYC101
PSYC230,PSYC101
PSYC242,PSYC101
PSYC245,PSYC101
PSYC250,PSYC101
PSYC260,PSYC101
PSYC270,PSYC101
PSYC290,PSYC101
PSYC310,PSYC210
PSYC310,SOCI252
PSYC310,STOR155
PSYC330,PSYC101
PSYC390,PSYC101
PSYC395,PSYC101
PSYC404,PSYC101
PSYC430,PSYC101
PSYC430,PSYC230
PSYC432,PSYC101
PSYC433,PSYC101
PSYC435,PSYC101
PSYC438,PSYC101
PSYC438,PSYC270
PSYC438,PSYC432
PSYC463,PSYC101
PSYC463,PSYC210
PSYC467,PSYC101
PSYC467,PSYC250
PSYC468,PSYC101
PSYC468,PSYC250
PSYC468,PSYC210
PSYC469,BIOL101
PSYC469,PSYC101
PSYC469,PSYC210
PSYC471,PSYC101
PSYC471,PSYC250
PSYC471,PSYC210
PSYC474,PSYC101
PSYC493,PSYC101
PSYC500,PSYC101
PSYC500,PSYC245
PSYC500,PSYC250
PSYC501,PSYC101
PSYC502,PSYC101
PSYC502,PSYC250
PSYC503,PSYC101
PSYC504,PSYC101
PSYC504,PSYC245
PSYC505,PSYC101
PSYC505,PSYC242
PSYC505,PSYC245
PSYC514,PSYC101
PSYC514,PSYC245
PSYC517,PSYC101
PSYC518H,PSYC250
PSYC528,PSYC101
PSYC528,PSYC210
PSYC530,PSYC101
PSYC530,PSYC270
PSYC531,PSYC101
PSYC531,PSYC210
PSYC532,PSYC210
PSYC532,SOCI252
PSYC532,STOR155
PSYC533,ECON400
PSYC533,PSYC210
PSYC533,SOCI252
PSYC533,STOR155
PSYC534,PSYC210
PSYC534,SOCI252
PSYC534,STOR155
PSYC535,PSYC101
PSYC559,PSYC101
PSYC559,PSYC210
PSYC564,PSYC101
PSYC564,PSYC260
PSYC564,PSYC210
PSYC565,PSYC101
PSYC565,PSYC260
PSYC565,PSYC210
PSYC566,PSYC101
PSYC566,PSYC260
PSYC569,PSYC101
PSYC569,PSYC260
PSYC569,PSYC270
PSYC570,PSYC101
PSYC570,PSYC260
PSYC570,PSYC210
PSYC571,PSYC220
PSYC571,NSCI175
PSYC571,PSYC260
PSYC572,PSYC101
PSYC572,PSYC260
PSYC573,PSYC101
PSYC573,WGST101
PSYC574,PSYC101
PSYC574,PSYC260
PSYC575,PSYC101
PSYC601,PSYC101
PSYC601,PSYC210
PSYC602,PSYC101
PSYC693H,NSCI395
PSYC693H,NSCI693H
PSYC694H,NSCI693H
PSYC694H,NSCI395
PSYC694H,NSCI694H
PSYC705,PSYC404
PSYC807,PSYC806
PSYC817,PSYC811
PSYC817,PSYC812
PSYC818,PSYC817
PSYC825,PSYC811
PSYC825,PSYC812
PSYC831,PSYC830
PSYC833,PSYC830
PSYC833,PSYC831
PSYC834,PSYC830
PSYC834,PSYC831
PSYC839,PSYC830
PSYC839,PSYC831
PSYC840,PSYC831
PSYC842,PSYC831
PSYC843,PSYC831
PSYC844,PSYC831
PSYC846,PSYC830
PSYC846,PSYC831
PSYC847,PSYC830
PSYC847,PSYC831
PSYC848,PSYC830
PSYC848,PSYC831
PSYC849,PSYC830
PSYC849,PSYC831
PSYC862,PSYC867
PSYC863,PSYC867
PSYC864,PSYC867
PSYC866,PSYC867
PSYC868,PSYC867
PSYC869,PSYC867
PSYC871,PSYC867
PSYC874,PSYC863
PSYC875,PSYC870
PSYC876,PSYC869
PSYC876,PSYC870
PSYC888,PSYC869
PSYC888,PSYC870
PSYC894,EDUC784
PSYC894,PSYC831
PUBA402,HBEH611
PUBA720,PUBA719
PUBA745,PUBA709
PUBA745,PUBA710
PUBA745,PUBA719
PUBA745,PUBA720
PUBA745,PUBA721
PUBA745,PUBA723
PUBA745,PUBA731
PUBA745,PUBA760
PUBA746,PUBA709
PUBA746,PUBA710
PUBA746,PUBA711
PUBA746,PUBA719
PUBA746,PUBA720
PUBA746,PUBA721
PUBA746,PUBA723
PUBA746,PUBA731
PUBA746,PUBA760
PUBA746,PUBA745
PUBA747,PUBA709
PUBA747,PUBA710
PUBA747,PUBA719
PUBA747,PUBA720
PUBA747,PUBA721
PUBA748,PUBA709
PUBA748,PUBA710
PUBA748,PUBA711
PUBA748,PUBA719
PUBA748,PUBA720
PUBA748,PUBA721
PUBA748,PUBA723
PUBA748,PUBA731
PUBA748,PUBA760
PUBA748,PUBA747
PUBA757,570
PUBH708,SPHG713
PUBH708,PUBH734
PUBH718,PUBH791
PUBH723,SPHG721
PUBH730,PUBH791
PUBH737,SPHG711
PUBH737,SPHG712
PUBH737,SPHG713
PUBH737,PUBH734
PUBH737,PUBH736
PUBH738,PUBH737
PUBH739,SPHG713
PUBH740,PUBH734
PUBH740,PUBH736
PUBH740,PUBH737
PUBH740,PUBH738
PUBH740,PUBH739
PUBH743,SPHG711
PUBH743,SPHG712
PUBH743,SPHG713
PUBH748,PUBH791
PUBH781,PUBH791
PUBH783,SPHG711
PUBH783,SPHG712
PUBH783,SPHG713
PUBH783,SPHG711
PUBH783,SPHG712
PUBH783,SPHG713
PUBH785,PUBH791
PUBH811,PUBH810
PLCY310,ECON101
PLCY485,ECON101
PLCY505,PLCY460
PLCY527,ECON310
PLCY527,ECON410
PLCY691H,PLCY460
PLCY691H,PLCY581
PLCY692H,PLCY691H
PLCY698,PLCY460
PLCY715,PLCY460
PLCY885,PLCY882
PLCY889,PLCY888
RADI440,BIOL252
RADI440,252L
RADI461,RADI442
RADI462,RADI442
RADI463,RADI442
RADI466,RADI442
RADI467,RADI440
RADI467,RADI442
RADI471,RADI461
RADI472,RADI462
RADI473,RADI463
RADI474,RADI466
RADI474,RADI467
RADI478,RADI466
RADI478,RADI467
RADI479,RADI466
RADI479,RADI467
RADI479,RADI474
RADI479,RADI478
RADI574,RADI473
RADI575,RADI574
RADI583,RADI574
RADI583,RADI575
RADI584,RADI583
RADI585,RADI472
RADI591,RADI584
RADI670,RADI660
RECR951,RECR950
RELI212,RELI211
RELI402,RELI401
RELI403,RELI402
RELI404,RELI403
RELI409,GREK222
RELI410,RELI403
RELI410,RELI404
RELI411,RELI403
RELI411,RELI404
RELI412,RELI403
RELI412,RELI404
RELI540,RELI140
RELI607,RELI104
RELI607,RELI207
RELI607,RELI208
RELI607,RELI209
RELI607,RELI217
RELI607,RELI413
RELI609,RELI104
RELI609,RELI209
RELI609,RELI217
RELI814,RELI712
RELI818,RELI413
ROML462,ROML461
ROML578,FREN300
ROML578,ITAL300
ROML578,PORT310
ROML578,SPAN300
RUSS102,RUSS101
RUSS203,RUSS102
RUSS204,RUSS203
RUSS409,RUSS204
RUSS410,RUSS409
RUSS411,RUSS410
RUSS412,RUSS411
RUSS415,RUSS410
RUSS515,RUSS412
RUSS516,RUSS515
RUSS562,LING101
RUSS562,RUSS102
SPHG351,BIOL101
SPHG352,SPHG351
SPHG702,SPHG701
SPHG705,SPHG703
SPHG721,SPHG711
SPHG721,SPHG712
SPHG721,SPHG713
SPHG722,SPHG711
SPHG722,SPHG712
SPHG722,SPHG713
SLAV250,CZCH404
SLAV250,HUNG404
SLAV250,MACD404
SLAV250,PLSH404
SLAV250,BCS404
SOWO521,SOWO520
SOWO705,SOWO500
SOWO705,SOWO505
SOWO740,SOWO540
SOWO750,SOWO540
SOWO751,SOWO540
SOWO753,SOWO540
SOWO758,SOWO540
SOWO764,SOWO540
SOWO766,SOWO540
SOWO770,SOWO570
SOWO792,SOWO570
SOWO793,SOWO570
SOWO823,SOWO522
SOWO823,SOWO822
SOWO824,SOWO522
SOWO824,SOWO822
SOWO824,SOWO823
SOWO831,SOWO530
SOWO832,SOWO530
SOWO834,SOWO530
SOWO835,SOWO530
SOWO840,SOWO500
SOWO840,SOWO505
SOWO840,SOWO540
SOWO842,SOWO500
SOWO842,SOWO505
SOWO842,SOWO540
SOWO843,SOWO500
SOWO843,SOWO505
SOWO843,SOWO540
SOWO845,SOWO500
SOWO845,SOWO505
SOWO845,SOWO540
SOWO850,SOWO540
SOWO853,SOWO540
SOWO855,SOWO540
SOWO856,SOWO540
SOWO874,SOWO500
SOWO874,SOWO505
SOWO874,SOWO570
SOWO875,SOWO500
SOWO875,SOWO505
SOWO875,SOWO570
SOWO880,SOWO570
SOWO883,SOWO570
SOWO884,SOWO570
SOWO885,570
SOWO910,SOWO510
SOWO911,SOWO510
SOWO912,SOWO911
SOWO913,SOWO900
SOWO913,SOWO940
SOWO914,SOWO910
SOWO914,SOWO911
SOWO940,SOWO900
SOCI253,SOCI101
SOCI318,SOCI251
SOCI318,SOCI252
SOCI318,PSYC115
SOCI318,PSYC210
SOCI318,PSYC270
SOCI318,PSYC310
SOCI318,POLI281
SOCI318,POLI285
SOCI318,POLI381
SOCI318,PLCY310
SOCI318,PLCY460
SOCI318,STOR115
SOCI318,STOR120
SOCI318,STOR151
SOCI318,STOR155
SOCI318,STOR320
SOCI318,COMP210
SOCI318,COMP283
SOCI460,SOCI250
SOCI692H,SOCI691H
SOCI717,SOCI708
SOCI718,SOCI709
SOCI718,SOCI711
SOCI835,SOCI830
SPAN102,SPAN100
SPAN102,SPAN101
SPAN203,SPAN102
SPAN203,SPAN105
SPAN203,SPAN111
SPAN203,SPAN401
SPAN204,SPAN203
SPAN205,SPAN203
SPAN212,SPAN111
SPAN255,SPAN204
SPAN255,SPAN212
SPAN255,SPAN402
SPAN261,SPAN204
SPAN266,SPAN204
SPAN267,SPAN204
SPAN267,SPAN205
SPAN300,SPAN261
SPAN300,SPAN267
SPAN301,SPAN261
SPAN301,SPAN267
SPAN302,SPAN261
SPAN302,SPAN267
SPAN308,SPAN204
SPAN320,SPAN261
SPAN320,SPAN267
SPAN321,SPAN261
SPAN321,SPAN267
SPAN323,SPAN261
SPAN323,SPAN267
SPAN324,SPAN261
SPAN324,SPAN267
SPAN324,SPAN323
SPAN325,SPAN261
SPAN325,SPAN267
SPAN325,SPAN320
SPAN328,SPAN261
SPAN328,SPAN267
SPAN328,SPAN321
SPAN329,SPAN324
SPAN329,SPAN325
SPAN329,SPAN328
SPAN338,SPAN261
SPAN338,SPAN267
SPAN340,SPAN261
SPAN340,SPAN267
SPAN344,SPAN261
SPAN344,SPAN267
SPAN351,SPAN261
SPAN351,SPAN267
SPAN351,SPAN300
SPAN351,SPAN301
SPAN351,SPAN302
SPAN352,SPAN351
SPAN360,SPAN300
SPAN360,SPAN301
SPAN361,SPAN261
SPAN361,SPAN267
SPAN369,SPAN261
SPAN369,SPAN267
SPAN369,SPAN300
SPAN370,SPAN369
SPAN371,SPAN301
SPAN371,SPAN302
SPAN373,SPAN301
SPAN373,SPAN302
SPAN374,SPAN301
SPAN374,SPAN302
SPAN375,SPAN261
SPAN375,SPAN267
SPAN376,SPAN300
SPAN376,SPAN301
SPAN378,SPAN360
SPAN378,SPAN376
SPAN379,SPAN301
SPAN379,SPAN302
SPAN379,SPAN371
SPAN379,SPAN373
SPAN380,SPAN371
SPAN380,SPAN373
SPAN381,SPAN371
SPAN381,SPAN373
SPAN382,SPAN371
SPAN382,SPAN373
SPAN383,SPAN371
SPAN383,SPAN373
SPAN384,SPAN371
SPAN384,SPAN373
SPAN385,SPAN371
SPAN385,SPAN373
SPAN386,SPAN371
SPAN386,SPAN373
SPAN387,SPAN301
SPAN387,SPAN302
SPAN387,SPAN371
SPAN387,SPAN373
SPAN388,SPAN301
SPAN388,SPAN302
SPAN388,SPAN371
SPAN388,SPAN373
SPAN389,SPAN301
SPAN389,SPAN302
SPAN389,SPAN371
SPAN389,SPAN373
SPAN394,SPAN338
SPAN394,SPAN340
SPAN394,SPAN344
SPAN394,SPAN371
SPAN394,SPAN373
SPAN397,SPAN360
SPAN397,SPAN376
SPAN398,SPAN371
SPAN398,SPAN373
SPAN402,SPAN102
SPAN402,SPAN105
SPAN402,SPAN111
SPAN402,SPAN401
SPAN405,SPAN102
SPAN405,SPAN404
SPAN415,SPAN414
SPAN417,SPAN416
SPAN613,SPAN371
SPAN613,SPAN373
SPAN614,SPAN371
SPAN614,SPAN373
SPAN617,SPAN371
SPAN617,SPAN373
SPAN620,SPAN371
SPAN620,SPAN373
SPAN621,SPAN301
SPAN621,SPAN302
SPAN650,SPAN371
SPAN650,SPAN373
SPAN661,SPAN361
SPAN676,SPAN376
SPAN677,SPAN360
SPAN678,SPAN360
SPAN679,SPAN360
SPAN680,SPAN360
SPAN681,SPAN360
SPAN682,SPAN360
SPAN682,SPAN376
SPAN682,SPAN378
SPAN683,SPAN360
SPAN684,SPAN360
SPHS402,SPHS401
SPHS708,SPHS715
SPHS708,SPHS811
SPHS710,SPHS582
SPHS725,SPHS582
SPHS741,SPHS570
SPHS742,SPHS570
SPHS743,SPHS530
SPHS744,SPHS540
SPHS744,SPHS570
SPHS745,SPHS741
SPHS749,SPHS540
SPHS749,SPHS570
SPHS777,SPHS776
SPHS779,SPHS776
SPHS779,SPHS777
SPHS779,SPHS778
SPHS792,SPHS754
SPHS808,SPHS712
SPHS808,SPHS813
SPHS812,SPHS712
SPHS812,SPHS811
SPHS813,SPHS712
SPHS813L,SPHS712
SPHS814,SPHS710
SPHS814,SPHS715
SPHS814,SPHS722
SPHS814L,SPHS710
SPHS814L,SPHS715
SPHS814L,SPHS722
SPHS815,SPHS582
SPHS816,SPHS582
SPHS818L,SPHS710
SPHS819,SPHS710
SPHS819,871L
SPHS827,SPHS715
SPHS827,SPHS725
SPHS832,SPHS833
SPHS863,SPHS832
SPHS863,SPHS836
STOR113,MATH110
STOR151,MATH110
STOR155,MATH110
STOR215,MATH110
STOR235,MATH231
STOR235,MATH232
STOR291,STOR120
STOR305,STOR120
STOR305,STOR155
STOR305,MATH152
STOR315,MATH232
STOR320,STOR120
STOR320,STOR155
STOR358,BIOS650
STOR415,MATH347
STOR415,STOR315
STOR435,STOR235
STOR435,MATH233
STOR435,STOR215
STOR435,MATH381
STOR435,COMP283
STOR445,BIOS660
STOR445,STOR435
STOR445,STOR535
STOR455,STOR120
STOR455,STOR155
STOR471,STOR435
STOR471,STOR535
STOR472,STOR435
STOR472,STOR535
STOR475,STOR435
STOR475,STOR535
STOR515,STOR435
STOR515,STOR535
STOR515,MATH347
STOR520,STOR435
STOR520,STOR535
STOR520,STOR455
STOR535,STOR235
STOR535,MATH233
STOR535,STOR215
STOR535,MATH381
STOR535,COMP283
STOR538,STOR320
STOR538,STOR455
STOR555,STOR435
STOR555,STOR535
STOR556,STOR435
STOR556,STOR535
STOR556,STOR455
STOR557,STOR435
STOR557,STOR535
STOR557,STOR455
STOR565,STOR215
STOR565,MATH381
STOR565,STOR435
STOR565,STOR535
STOR566,STOR435
STOR566,STOR535
STOR566,COMP110
STOR566,COMP116
STOR572,STOR120
STOR572,STOR155
STOR572,STOR435
STOR572,STOR535
STOR612,MATH347
STOR612,MATH521
STOR614,STOR612
STOR635,STOR634
STOR641,STOR435
STOR641,STOR535
STOR642,STOR641
STOR655,STOR654
STOR665,STOR664
STOR672,STOR555
STOR672,STOR641
STOR674,STOR320
STOR674,STOR664
STOR712,STOR612
STOR713,STOR712
STOR722,STOR614
STOR734,STOR435
STOR743,STOR641
STOR754,STOR435
STOR754,STOR555
STOR755,STOR635
STOR755,STOR655
STOR757,STOR555
STOR767,STOR654
STOR767,STOR655
STOR767,STOR664
STOR767,STOR665
STOR822,STOR712
STOR824,STOR712
STOR831,STOR634
STOR831,STOR635
STOR832,STOR634
STOR832,STOR635
STOR834,STOR635
STOR834,STOR654
STOR835,STOR635
STOR836,STOR634
STOR836,STOR635
STOR854,STOR635
STOR854,STOR655
STOR940,STOR655
STOR960,STOR655
ARTS205,ARTS105
ARTS206,ARTS106
ARTS209,ARTS104
ARTS214,ARTS104
ARTS215,ARTS115
ARTS238,ARTS102
ARTS302,ARTS202
ARTS309,ARTS209
ARTS313,ARTS213
ARTS322,ARTS202
ARTS324,ARTS104
ARTS352,ARTS202
ARTS354,ARTS104
ARTS355,ARTS105
ARTS358,ARTS208
ARTS368,ARTS208
ARTS402,ARTS302
ARTS402,ARTS322
ARTS402,ARTS352
ARTS409,BIOL409L
ARTS410,ARTS302
ARTS413,ARTS313
ARTS416,ARTS106
ARTS416,ARTS206
ARTS418,ARTS208
ARTS418,ARTS238
ARTS428,ARTS102
ARTS458,ARTS105
ARTS458,ARTS208
ARTS657,ARTS105
ARTS657,ARTS106
ARTS657,ARTS209
ARTS657,COMM130
ARTS692H,ARTS691H
TOXC442,CHEM430
TOXC702,CHEM430
TOXC707,PHCO702
TOXC992,TOXC442
TOXC992,TOXC707
TURK102,TURK101
TURK203,TURK102
TURK204,TURK203
TURK305,TURK204
UKRN402,UKRN401
VIET102,VIET101
VIET203,VIET102
VIET204,VIET203
WOLO402,WOLO401
WOLO403,WOLO402
WOLO404,WOLO403
WOLO405,WOLO404
WOLO406,WOLO405
WGST202,WGST101
WGST368,WGST101
WGST386,AAAD101
WGST386,AAAD130
WGST388,WGST101
WGST393,WGST101
WGST402,WGST202
WGST405,WGST101
WGST405,WGST111
WGST410,WGST101
WGST460,WGST101
WGST465,WGST101
WGST475,PHIL275
WGST475,WGST101
WGST524,COMM224
WGST553,WGST101
WGST553,WGST202
WGST555,WGST101
WGST555,WGST202
WGST561,COMM160
WGST573,PSYC101
WGST573,WGST101
WGST620,SPAN371
WGST620,SPAN373
WGST691H,WGST101
WGST691H,WGST202
WGST692H,WGST691H
WGST695,WGST101
WGST695,WGST202
YORU402,YORU401
